pca_1,pca_2,pca_3,pca_4,Revenue
-481.98942975342203,-51.105163780115014,-6.9085237009514815,-19.4341701281737,0.0
-331.9988893674215,-55.82413341056285,-6.762854816090094,-15.36400547152172,0.0
-344.05194548202684,-55.69838673238492,-6.984782029577038,-19.19297124237829,0.0
-144.6257196039847,-62.261082987238474,-7.030409102816056,-17.746230645494432,0.0
-2.3908208344985367,-66.28022273890141,-6.515818558287489,-7.615399678066803,0.0
-481.98936763369267,-51.10460215183547,-6.907788826917513,-19.43054303477613,0.0
-430.0092230932976,-52.818333397776954,-6.922567239491413,-19.098328803957013,0.0
167.00571901869242,-72.53133071627974,-7.114859408328125,-15.733980994520016,0.0
-2.2692849838636904,-65.71072834295526,-6.0392916127871255,0.3361771788668287,0.0
-448.99641390033054,-52.16627903902013,-6.895649296466097,-18.85779843837253,0.0
1083.5307172462826,-104.50981747274605,-8.829731187252527,-34.295321255167785,0.0
-377.01450604870377,-54.49495237578304,-6.879054651153727,-17.78464581999314,0.0
-431.9316116456475,-52.392588792380984,-6.620513617105594,-14.11099183817212,0.0
162.00496409358533,-72.14402711395647,-6.929014393158003,-12.686256671925515,0.0
-67.19275051871497,-64.99027595049837,-7.198804173882496,-19.718163467388607,0.0
-454.9919798268668,-51.96017571171958,-6.889825365264041,-18.79103325620276,0.0
-267.0125287142805,-57.91118658387542,-6.732102037758346,-14.195776097379339,0.0
-319.93079621743044,-55.87909173441815,-6.482157387071267,-10.549927051458885,0.0
-368.05118049444854,-54.9474684206598,-7.011042805240046,-19.884180122322253,0.0
-229.1141900782331,-59.574495786073584,-7.089509738402287,-19.659457102082662,0.0
-481.9437306356095,-50.89149611965858,-6.729966675973853,-16.452343264504133,0.0
-481.98937893280174,-51.10529982443634,-6.909079019701317,-19.4363162803453,0.0
-1.0828376471379682,-33.01744090537859,80.95088257669791,-4.19330700773034,0.0
-2.497935979762079,-66.78108399318731,-6.932747661065976,-14.574724645012308,0.0
-2.360749676852592,-66.13888331094276,-6.396000615217136,-5.624795592875388,0.0
94.77431371532556,-70.1929618109823,-7.129859028091241,-16.795480941724726,0.0
-386.94696304310776,-53.867068752904835,-6.627222326535353,-13.682105398917649,0.0
-180.6159238780119,-61.09660119071876,-7.042681432981535,-18.299032801842,0.0
-239.0766171927519,-59.08762338041127,-6.95572946846978,-17.54075087775227,0.0
-346.5350122056717,-55.54132249342162,-6.921283564284309,-18.164158076332672,0.0
-1.5473611617842702,-40.44327300748588,63.19911970996377,-18.63985805059929,0.0
-440.98643847750463,-52.36948138757454,-6.848466010986295,-17.969197646928464,0.0
-189.1340221221326,-60.44292440327576,-6.727745844314627,-13.199892660368262,0.0
-481.9893213592642,-51.105272063578646,-6.909632218217849,-19.438404388039064,0.0
-2.5437198541696744,-66.99562917851893,-7.111376895724838,-17.554051165264973,0.0
-2.528005336068814,-66.9239526262656,-7.05531350674311,-16.57431947325826,0.0
-468.96749417028474,-51.408261279548384,-6.807092374929368,-17.604978015084548,0.0
-260.1236092594799,-58.653163670294994,-7.163765989722324,-21.249466860457584,0.0
-483.0320851797316,-52.35488378845309,-7.488273952810226,-19.29880452493517,0.0
-2.5893353380040405,-67.21015424331392,-7.291915556601733,-20.542706357487862,0.0
-2.5894027490837597,-67.21008383517804,-7.291390571245347,-20.53906736328027,0.0
-2.5433124109193375,-66.99551792195216,-7.113327596300726,-17.560035629666494,0.0
-456.97584799895105,-51.82208209262954,-6.826692018855003,-17.771001063186514,0.0
-440.01595312268154,-52.525683817119834,-6.921588258659414,-18.96820757233903,0.0
-483.0317310233538,-52.354591206790595,-7.4903650180241765,-19.30735087445581,0.0
-209.55080127101704,-59.88603078832527,-6.820354395385537,-14.941711365050887,0.0
-481.9894518837237,-51.10583286457594,-6.909396034953044,-19.4367422811539,0.0
369.80644398818157,-73.06744105932047,10.156497219265658,-22.818459882674095,0.0
297.51525279126196,-77.73252259250663,-7.895037332040837,-27.32215677854943,0.0
555.341322081229,-86.58575678201366,-8.258872605786722,-30.580230643781583,0.0
90.67006362125314,-70.55674945907033,-7.542868546784999,-23.71060326531126,0.0
-2.2535572887065576,-65.63775285690703,-5.979842020192812,1.3279455119376224,0.0
-2.5130146360984242,-66.8518429460949,-6.99138093658127,-15.560907033363875,0.0
-2.3755968663438884,-66.2082274746119,-6.45407281086486,-6.611950932999094,0.0
-481.9894665153335,-51.106427011370236,-6.910600924817012,-19.442411394283038,0.0
-465.95397882349647,-51.440099130152625,-6.754126192666118,-16.657850877034154,0.0
132.8706321169482,-70.92657925191811,-6.707993846863846,-9.330837592615303,0.0
-220.29352188518482,-59.516843471497296,-6.802139233387366,-14.790539849268198,0.0
-2.360564465407944,-66.13779865669078,-6.395169383367922,-5.619733339970564,0.0
-481.9894118942961,-51.10594032075732,-6.9095334949206295,-19.43568734073652,0.0
-364.4923545500913,-54.78052597994091,-6.776779046763873,-15.951078817272666,0.0
-481.98942975342203,-51.105163780115014,-6.9085237009514815,-19.4341701281737,0.0
-481.9895350547071,-51.10639615489751,-6.910076262904983,-19.438781581296652,0.0
-2.3297876449580097,-65.99452049688873,-6.277318667074262,-3.6390302655427704,0.0
-15.2278762880779,-66.7753998171223,-7.273125005296242,-20.380010431489378,0.0
-2.3300935214471616,-65.99547161178849,-6.2766240003414335,-3.6366696328589008,0.0
-352.90836979493764,-54.74614564605369,-6.435862514405888,-10.132831968635818,0.0
-418.97093711268803,-52.982138016412364,-6.759593352313473,-16.255731661210294,0.0
-357.0127432740332,-55.109972934915604,-6.847433416069454,-17.04068815864722,0.0
-2.512673683018596,-66.85219228554024,-6.993981570898009,-15.570423869986351,0.0
-2.3757557387712818,-66.2110859222242,-6.459516719752753,-6.635045391158035,0.0
-2.421523772405596,-66.42427035710861,-6.634758894858655,-9.602311968392405,0.0
-426.99599060020006,-52.84991574485493,-6.86719347007587,-18.14224207236287,0.0
-481.9893710101512,-51.104684054425,-6.907789887034158,-19.430572057015034,0.0
183.653445953196,-73.53320679964864,-7.496444728368925,-21.908025552367118,0.0
-481.9895350547071,-51.10639615489751,-6.910076262904983,-19.438781581296652,0.0
-318.77285647106,-56.35046875577722,-6.843801159216617,-16.537403970892647,0.0
-197.68680164124356,-59.7183000971012,-6.359708405681079,-7.134417323084303,0.0
-483.0323334742958,-52.35534608052136,-7.48729219995011,-19.29451420195906,0.0
-483.0317998435456,-52.35347983714291,-7.486123475979399,-19.28863885638062,0.0
-222.0581253974228,-59.52932879984869,-6.859859204391703,-15.7672899064191,0.0
-2.2512140087165298,-57.251847551955194,19.410793423220795,-23.734352483687584,0.0
445.1256180508723,-81.57527078002954,-7.088822857512816,-12.273143413854658,0.0
-481.9739973293935,-51.032289235481834,-6.848308330909763,-18.42843328864713,0.0
-439.9868813568905,-52.40198459108833,-6.848310471895126,-17.963599560371303,0.0
-2.3447141934138753,-66.06456920809345,-6.337931288587868,-4.627740400893255,0.0
-1.1854127733322952,-60.63527264020224,-1.803824156633792,70.93285654618397,0.0
-2.162927590503898,-65.9936207011454,-5.931511402096164,-14.544838429576432,1.0
-438.95761101967923,-52.29662689944061,-6.734165995364626,-16.01157631311526,0.0
-348.5490133678721,-55.54511705861859,-6.98125932313048,-19.14258930866451,0.0
248.6247614518695,-75.69217131511823,-7.526899334251583,-21.719660192659862,0.0
-2.4667637271371423,-66.63648449700044,-6.813237202853909,-12.571203475804557,0.0
-432.0080714684977,-52.753752946129744,-6.928667783617467,-19.104855901246403,0.0
-2.146566022949232,-65.13645022203538,-5.560819033148574,8.304526807437101,0.0
-283.95479479902366,-57.11339182416236,-6.53334651550378,-10.995192975146015,0.0
-466.96929408367436,-51.48105311139542,-6.817593606498283,-17.661760839372572,0.0
-458.94366462678187,-51.60692596738239,-6.701034304883924,-15.73065568449699,0.0
-467.95299429740874,-51.370001513337655,-6.748035153811671,-16.610748179159316,0.0
-462.98731077959707,-51.689002091617525,-6.8817670315901855,-18.701814333614568,0.0
-379.43635850016943,-54.05056805859176,-6.576463724373729,-12.7677592144125,0.0
1853.6640615339884,-130.23691359616123,-9.32350991042653,-34.0904807773862,1.0
1400.515459332606,-114.45959239116476,-8.503439493825423,-25.37400964045502,0.0
-349.95658907604,-55.06385115343262,-6.61823301432363,-13.14045183157281,0.0
-4.189613197397821,-66.93812598610005,-7.109047872181363,-17.523489214583,0.0
497.828826951888,-83.67478467277218,-7.404300569348655,-16.927628376300003,0.0
12.703657644749546,360.37570081004554,1132.764265931742,-97.33615333148202,0.0
270.59510397982893,-76.5187800741145,-7.618195212720692,-22.991927673426755,0.0
-2.2081810458990967,-65.42335995731185,-5.799091216544212,4.328468611964922,0.0
328.66277004939906,-78.0082722549804,-7.284683360316253,-16.77453845086066,0.0
4703.272244940119,-227.95705567113552,-13.244692479080305,-68.20352351550049,0.0
-483.0316722179736,-52.35121994632872,-7.484831028604856,-19.275480087410475,0.0
-424.96635053190977,-52.774168247834396,-6.750334306605571,-16.16480711604218,0.0
-473.9791146435882,-51.306602828012075,-6.86079031141612,-18.531415249942125,0.0
362.3631892964441,-76.93383822941527,-5.480318963849908,13.632633978852672,0.0
-294.0246897866988,-57.127284291593774,-6.816098444275948,-15.850968085004276,0.0
-481.9891250998542,-51.10467781892636,-6.910136625141554,-19.42837318167473,0.0
-2.5434111587255313,-66.99315839278582,-7.109486244464289,-17.535329887958476,0.0
-84.81408176205274,-62.65728876715464,-5.744241966353164,4.37081766817878,0.0
-1.6867366227877991,-63.08187166404824,-3.8026355814463386,35.52014266770101,1.0
-2.374798629504315,-66.20825141600804,-6.458610741562644,-6.61974510288054,0.0
-407.9786500536069,-53.36171504237186,-6.779138126329552,-16.408114548269328,0.0
1076.773056834398,-103.62841101566512,-8.282139789614973,-25.243863535008806,0.0
-245.57240865900707,-58.8630573148791,-6.944780659068432,-17.445932858213066,0.0
-481.98901529828515,-51.10366463792027,-6.90752773221684,-19.417510725331816,0.0
-406.47946847069187,-53.41207140190182,-6.78076442998854,-16.425136181058754,0.0
-329.07663185318785,-56.283394355850334,-7.067433626067697,-20.370890413010805,0.0
3174.303765404495,-175.44900641629715,-11.081178146915796,-48.84910056651575,0.0
679.788061362818,-90.71479987494513,-8.316621408082142,-30.162202020508513,0.0
74.70868157188518,-67.9911212581041,-5.8482376281078965,4.350498208450711,0.0
-440.9864540003157,-52.36849001307435,-6.847000326398886,-17.95368275369473,0.0
-1.237379481539036,-64.73510864967668,-3.5031182939110335,-40.01008087359712,1.0
-412.70955603739753,-53.123924477691766,-6.709895473196227,-15.33547149494295,0.0
-80.15335610375595,-64.39982485124932,-7.059659102184406,-17.54853650826085,0.0
-481.9891984203298,-51.103347255502264,-6.906951414067984,-19.415912166819478,0.0
-2.1466751833657347,-65.13568544865599,-5.559230460303112,8.311247113680333,0.0
-422.98371983550135,-52.91774599240569,-6.817194137187126,-17.211862600998934,0.0
-2.070463495269787,-64.77904370637961,-5.261784768292516,13.279698428731034,0.0
-481.98912711367893,-51.102669738261355,-6.906548565838104,-19.415367522451383,0.0
-2.4826453099621735,-66.70889761047233,-6.872411088570203,-13.565919241875319,1.0
-2.1770098545215344,-65.27888455282216,-5.67905710802885,6.321453347564728,0.0
-481.98874271339656,-51.10311130489589,-6.9105131491318685,-19.43027705330071,0.0
-254.61218932676215,-58.76918118336934,-7.111308459225061,-20.314836359718562,0.0
-2.4519409885666867,-66.56549843924377,-6.753504299867093,-11.579829951234577,0.0
-481.97396834976,-51.032523502728914,-6.848560690518329,-18.42596979761605,0.0
-2.1464047255975816,-65.1359574670507,-5.562001946317395,8.300656484080664,0.0
-399.4993075409619,-53.72189031832414,-6.846381046787013,-17.484984547448462,0.0
-468.9977920418799,-51.54732222585926,-6.92220386929214,-19.577373818927253,0.0
-472.98013992530053,-51.34170409674675,-6.8612902270206755,-18.542681549162495,0.0
-474.9786521986963,-51.27212910747007,-6.857241301952554,-18.510376476734923,0.0
-387.38570034221294,-53.56635235326243,-6.39324389834815,-9.718763292615595,0.0
2828.7039284746334,-162.7930632148888,-9.938221092740399,-33.55935987448338,0.0
-407.00919494242567,-53.53568025124198,-6.895746379408323,-18.385725050154836,0.0
1065.1584956228653,-93.97284349495212,14.856558589168472,-15.09455055416631,0.0
-386.0520428519591,-54.37586652980076,-6.995358773341082,-19.62902299121294,0.0
-241.26380855769244,-58.72376322738228,-6.716487843761726,-13.53728714022236,0.0
-2.4517848536659894,-66.56383183136401,-6.751331843971532,-11.570184989423165,0.0
-481.9892273942342,-51.10396468755567,-6.908185900653105,-19.420068596894907,0.0
9.853446762498963,262.12049356660293,863.9498169367769,-27.071014636684307,0.0
-1.9331151403792795,-64.1360066043908,-4.725127431089818,22.22509774551078,0.0
-429.97853892193444,-52.67412883352175,-6.802393936188651,-17.095392727715357,0.0
-417.94091920873836,-52.87214039550521,-6.641169280847432,-14.268549729748118,0.0
-481.98903582909304,-51.10350968069771,-6.908614189967526,-19.422263556617512,0.0
-155.60256947443048,-61.809024255204115,-6.953123923596317,-16.597255610887196,0.0
-2.298810166883567,-65.84986198790742,-6.159044392911855,-1.644108231705915,0.0
-481.98881904077734,-51.103726247625,-6.910831224500246,-19.430732076348228,0.0
-75.09571675502401,-64.28676484365293,-6.830650675943873,-13.646748747029024,0.0
-287.982148174422,-57.11902811849671,-6.6490728908087835,-12.939272819922353,0.0
-2.1124491733039865,-62.348621382618546,2.545880907167977,2.6118034213262384,1.0
-481.95851774014477,-50.96062731104417,-6.789363769697974,-17.43406595805982,0.0
-2.3142932987438782,-65.92251455899077,-6.217080517220188,-2.6316246453801284,0.0
-481.98933578839217,-51.10385640409204,-6.907077383386739,-19.415834337029548,0.0
329.8295670975645,-77.25635720384126,-6.626342586305609,-5.837281239178776,0.0
-315.93326643088096,-56.014490908961925,-6.4861672334738945,-10.582216678324416,0.0
-2.5281465202245883,-66.92153517542528,-7.050107760406443,-16.54421032514781,0.0
-255.9584307896282,-58.003391585378985,-6.5145095332544125,-10.361127908067296,0.0
-243.08885727170912,-59.02041183319538,-7.01148467057912,-18.482093680553202,0.0
-437.9424548699258,-52.2563055128915,-6.672269049251156,-15.00664158359057,0.0
298.5910873211256,-77.4076216946226,-7.597841351559463,-22.350794630599594,0.0
-2.299628132304049,-65.85547755216353,-6.165339345145111,-1.6763226105050535,0.0
-469.9818644263082,-51.444327479836346,-6.867524202423545,-18.588764291557453,0.0
-473.9640817877574,-51.23622236661431,-6.800717966229973,-17.537096873543735,0.0
-483.0318286291941,-52.35288713832506,-7.48700356495135,-19.28512718454469,0.0
-228.14515745758368,-59.74977352850969,-7.208966751879167,-21.64363911161779,0.0
-414.9428750656715,-52.97460142588032,-6.644769555875265,-14.30299530842566,0.0
-424.98163899892967,-52.845998182813524,-6.812248968316263,-17.169277751364064,0.0
-2.4981069702219134,-66.78183894218004,-6.933987042954148,-14.57064182668138,0.0
-2.558887375293153,-67.06616007621318,-7.171091741316547,-18.53853934015929,0.0
-102.65325993715328,-63.699911654777154,-7.0908597956433335,-18.27043364700628,0.0
-379.02817856660215,-54.49569751437469,-6.9345205108486825,-18.738137303116027,0.0
-481.98907633896675,-51.103558843780924,-6.907335626167221,-19.41697787249437,0.0
-246.01097265257468,-58.559812751048476,-6.704674183494388,-13.45667982236743,0.0
-2.0699459330430527,-64.77891162159644,-5.265538330596204,13.26480794243127,0.0
-457.98993678855504,-51.85648671594622,-6.882744539793296,-18.73126323171181,0.0
-2.4361490612456844,-66.49360273241965,-6.695818975687406,-10.59039228761642,0.0
135.5212412987485,-70.30000614026847,-6.119243876884021,0.5653842250583576,0.0
-236.46236083145547,-44.88851075649572,29.99055151401847,-11.747482677167671,1.0
-461.9721079001837,-51.6468338560609,-6.816502988968942,-17.682875563582645,0.0
-481.98912711367893,-51.102669738261355,-6.906548565838104,-19.415367522451383,0.0
-459.9882615816315,-51.78734806840059,-6.883450719756828,-18.720826940019244,0.0
-481.9892815913131,-51.103910545823844,-6.907631642019929,-19.41795146696223,0.0
889.6503081604515,-95.54716953023609,-6.645243853572462,-0.007067691510572388,0.0
-193.62273583426978,-60.71923998881619,-7.077744689860739,-19.09526169855373,0.0
-481.9740786775042,-51.03284160369912,-6.848541633416639,-18.42879869037408,0.0
-290.0418271816304,-57.3375171784124,-6.885338071780292,-16.893732883002563,0.0
-2.26881391575637,-65.70771216302091,-6.036881979128945,0.3549260941963438,0.0
-481.9897072336862,-51.108500218374914,-6.915115201692189,-19.457638277387595,0.0
1064.0783603468801,-101.32158515062613,-6.7129816771804025,0.7697888820015683,0.0
-301.005360531623,-56.82155319747322,-6.753847020074702,-14.79089612075559,0.0
-2.3600646507761223,-66.13623390915747,-6.395114027157714,-5.609853041959127,0.0
-2.497655105726078,-66.77950129845719,-6.931482560660306,-14.555595649542742,0.0
-2.2076201435940086,-65.42204721500863,-5.799959132860889,4.325059748991237,0.0
-2.4822790131881414,-66.70805384047426,-6.87329809027659,-13.568818632811887,0.0
-389.9753427841204,-53.9075239841152,-6.7458050662916875,-15.6456791280335,0.0
-327.0327253055696,-56.137623182608266,-6.88869425345067,-17.40527423412289,0.0
332.114238581747,-78.34200235586317,-7.465368812425223,-19.79151613229097,0.0
-2.3600312744716594,-66.13613381847603,-6.396754850538097,-5.61672576330352,0.0
337.01925674778937,-78.94301710411726,-7.830037986088285,-25.817660852162035,0.0
-55.216552871828554,-65.4767406689523,-7.27994181562683,-20.878112541148138,0.0
-481.98903582909304,-51.10350968069771,-6.908614189967526,-19.422263556617512,0.0
285.7021905063337,-73.83426949297169,-3.0318656089272396,-41.244441714622226,1.0
-481.98879850996946,-51.10388120484752,-6.909744766749565,-19.425979245062535,0.0
1941.574078622041,-133.400929758588,-9.568734281210306,-37.1998208174822,0.0
-2.451994003995387,-66.56501976409191,-6.7518608527690835,-11.570656693624093,0.0
-35.564751668841126,-19.78698548021096,116.08190212579387,-28.81356178489472,0.0
-400.99798268963815,-53.66950923265494,-6.844588139432915,-17.46676335669556,0.0
1501.9624951599174,-117.8699935521559,-8.585996340030746,-25.65736942669265,0.0
-481.97375625381096,-51.03222345309349,-6.847902522082059,-18.42341192605297,0.0
-1.5080447115069975,-45.51029830547552,47.41552839517085,-0.2674487121881754,0.0
557.4319280665701,-86.22464429720736,-7.904858654121,-24.634651966163936,0.0
-259.10870384495365,-58.614516374934546,-7.108496264548019,-20.27226913571879,0.0
205.37162779436287,-69.09097218050695,5.790224719566161,-19.303489228249383,0.0
-2.2227869688551984,-65.49320805958781,-5.857932731389521,3.339157131429077,0.0
-481.9892243070905,-51.10445364650134,-6.909360133679283,-19.427221370838843,0.0
-269.1188517818716,-57.40588432929741,-6.3744702913991285,-8.196262901171934,0.0
-481.9892273942342,-51.10396468755567,-6.908185900653105,-19.420068596894907,0.0
-385.37073802848704,-53.55847723795124,-6.330594089077931,-8.716830672926404,0.0
-215.0624178030333,-59.767714553236836,-6.8702527218824985,-15.848648340046617,0.0
-2.5587468136030718,-67.06791612630056,-7.176337226031731,-18.56334630573607,0.0
2044.3526056290605,-137.64964980470938,-10.313961052458557,-48.45456266486851,0.0
-192.59274853495427,-60.60956346326274,-6.9589428574455905,-17.115731907963895,0.0
-471.99650499891294,-51.45107676435978,-6.927467278567717,-19.574821485775892,0.0
194.53301292352515,-73.25960341426287,-6.972906823461477,-13.078850585950232,0.0
-445.96741632241384,-52.12479175258243,-6.781848162517839,-16.89990890441617,0.0
148.56429350183402,-71.67932576388698,-6.906225438565563,-12.489408463875652,0.0
-404.99341034923333,-53.51071727735258,-6.791356124656815,-16.41475846285258,0.0
-159.56913136151667,-61.52863614082067,-6.828886287681534,-14.558127181381646,0.0
436.5439633330523,-81.93022134064216,-7.6153106063402785,-21.120599140280344,0.0
606.7042276609549,-86.47707185055096,-6.78092343459946,-5.369883095916392,0.0
-167.6095687700439,-61.46834722655385,-6.995873605896392,-17.437025583762864,0.0
-481.9891984203298,-51.103347255502264,-6.906951414067984,-19.415912166819478,0.0
718.8635841713492,-16.61103164079261,190.93297149435764,-31.909642320121893,0.0
-481.98917011001174,-51.10450778823314,-6.909914392312463,-19.429338500771532,0.0
-2.421341250130793,-66.42206294804181,-6.634020465883714,-9.591264082210381,0.0
-346.53553400507883,-55.545925685073044,-6.929602495586331,-18.199186191619027,0.0
-413.5208562184819,-53.387788820856485,-6.950347551210562,-19.320702205962533,0.0
212.2239572839637,-73.14698564221254,-6.401862221837681,-3.362150309082679,0.0
14.517583319655955,-67.72378429202976,-7.2558639186065985,-19.75054266248291,0.0
-2.5433163084648105,-66.99382119518451,-7.111799307274688,-17.545223641179348,0.0
-483.0315607309432,-52.35266888803851,-7.488600625091078,-19.28856006026414,0.0
-365.4915265518053,-54.74536217332678,-6.775643722870488,-15.929332027816773,0.0
-337.97941568182927,-55.547051967465826,-6.698251086519886,-14.299787813002332,0.0
945.3583561312438,393.17839283589126,1308.113243879935,-151.41467953016397,0.0
-355.9829547184541,-55.00383239084225,-6.734689499826592,-15.08195481493166,0.0
-297.0381537786338,-57.099152515866805,-6.876454403634035,-16.818821219142432,0.0
-264.0597656195932,-58.22793318687838,-6.9187824529428745,-17.20944112681798,0.0
-483.03177751925904,-52.35245232111124,-7.486383590558353,-19.28009154053343,0.0
-2.22240067763901,-65.49363853399035,-5.861450364123933,3.325922146854021,0.0
-2.3905103717511635,-66.27873679083218,-6.517290539187175,-7.612231999630249,0.0
-462.9713658034215,-51.612671574481205,-6.8149161946426515,-17.6691642645278,0.0
-433.9913708027224,-52.60870717942413,-6.855762273970712,-18.034636036871014,0.0
-310.98189271862583,-56.402481986360435,-6.676711119758473,-13.645589069177097,0.0
-182.53834329310655,-60.66717213709109,-6.735803547737361,-13.270279180553251,0.0
-481.9891984203298,-51.103347255502264,-6.906951414067984,-19.415912166819478,0.0
575.0543375993473,-55.21950484597535,76.20124415305544,-30.12651408800435,0.0
-260.54744381078535,-58.27841097823809,-6.864367023552371,-16.261794924231715,0.0
